3047	171.64.65.58	p3047_Human Hpin1 mutant 4 373K	8810	42	61	218	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=3047	densign	0
3048	171.64.65.58	p3048_FORMIN BINDING PROTEIN_373K	8433	59	88	314	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=3048	densign	0
3049	171.64.65.58	p3049_human_hpin1_m1_99p_373K	9590	45	66	236	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=3049	densign	0
3050	171.64.65.63	p3050_SMP-svE4A-03	9679	1.4	2.9	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3050	densign	0
3051	171.64.65.63	p3051_SMP-svV9A-03	9678	1.5	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3051	densign	0
3052	171.64.65.63	p3052_SMP-sv3way-03	9664	1.5	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3052	densign	0
3059	171.64.65.63	p3059_supervillin_newbox	19875	1.25	2.42	1167	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3059	densign	0
3060	171.64.65.63	p3060_BBA5_1	9416	2.58	5.21	2539	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3060	densign	0
3061	171.64.65.63	p3061_lambda5_2003	21521	1.36	2.72	1329	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3061	densign	0
3062	171.64.65.63	p3062_lambda5_99sb	21521	1.8	3.5	1732	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3062	densign	0
3063	171.64.65.63	p3063_lambda5_99sb_big	66728	1.88	3.76	1837	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3063	densign	0
3064	171.64.65.63	p3064_lambda5_2003	21521	1.8	3.6	1753	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3064	densign	0
3065	171.64.65.63	p3065_lambda5_99sb_big	66728	2.2	4.4	2144	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3065	densign	0
